GARD_ID	GARD_link	cond_name
10493	https://rarediseases.info.nih.gov/diseases/10493/aggressive-nk-cell-leukemia	Aggressive NK cell leukemia
10509	https://rarediseases.info.nih.gov/diseases/10509/barraquer-simons-syndrome	Barraquer-Simons syndrome
10529	https://rarediseases.info.nih.gov/diseases/10529/myofibrillar-myopathy	Myofibrillar myopathy
10560	https://rarediseases.info.nih.gov/diseases/10560/amyloidosis-aa	Amyloidosis AA
10562	https://rarediseases.info.nih.gov/diseases/10562/amyloidosis-nodular-localized-cutaneous	Amyloidosis nodular localized cutaneous
10563	https://rarediseases.info.nih.gov/diseases/10563/amyloidosis-beta2m	Amyloidosis Beta2M
10564	https://rarediseases.info.nih.gov/diseases/10564/adenocarcinoma-of-the-appendix	Adenocarcinoma of the appendix
10572	https://rarediseases.info.nih.gov/diseases/10572/christianson-syndrome	Christianson syndrome
10574	https://rarediseases.info.nih.gov/diseases/10574/aland-island-eye-disease	Aland island eye disease
10577	https://rarediseases.info.nih.gov/diseases/10577/alk-histiocytosis	ALK+ histiocytosis
10587	https://rarediseases.info.nih.gov/diseases/10587/autosomal-dominant-leukodystrophy-with-autonomic-disease	Autosomal dominant leukodystrophy with autonomic disease
10593	https://rarediseases.info.nih.gov/diseases/10593/transient-infantile-liver-failure	Transient infantile liver failure
10596	https://rarediseases.info.nih.gov/diseases/10596/androgen-insensitivity-syndrome-mild	Androgen insensitivity syndrome, mild
10597	https://rarediseases.info.nih.gov/diseases/10597/complete-androgen-insensitivity-syndrome	Complete androgen insensitivity syndrome
10605	https://rarediseases.info.nih.gov/diseases/10605/acrocapitofemoral-dysplasia	Acrocapitofemoral dysplasia
10608	https://rarediseases.info.nih.gov/diseases/10608/atelosteogenesis-type-3	Atelosteogenesis type 3
10614	https://rarediseases.info.nih.gov/diseases/10614/adrenomyeloneuropathy	Adrenomyeloneuropathy
10623	https://rarediseases.info.nih.gov/diseases/10623/cleidocranial-dysplasia-recessive-form	Cleidocranial dysplasia recessive form
10624	https://rarediseases.info.nih.gov/diseases/10624/autosomal-dominant-spondyloepiphyseal-dysplasia-tarda	Autosomal dominant spondyloepiphyseal dysplasia tarda
10634	https://rarediseases.info.nih.gov/diseases/10634/anaplastic-ependymoma	Anaplastic ependymoma
10635	https://rarediseases.info.nih.gov/diseases/10635/astroblastoma	Astroblastoma
10637	https://rarediseases.info.nih.gov/diseases/10637/anaplastic-oligoastrocytoma	Anaplastic oligoastrocytoma
10639	https://rarediseases.info.nih.gov/diseases/10639/anaplastic-ganglioglioma	Anaplastic ganglioglioma
10666	https://rarediseases.info.nih.gov/diseases/10666/dihydroxyadeninuria	Dihydroxyadeninuria
10667	https://rarediseases.info.nih.gov/diseases/10667/dyt-gnal	DYT-GNAL
10679	https://rarediseases.info.nih.gov/diseases/10679/autosomal-dominant-tubulointerstitial-kidney-disease-due-to-umod-mutations	Autosomal dominant tubulointerstitial kidney disease due to UMOD mutations
10684	https://rarediseases.info.nih.gov/diseases/10684/primary-lateral-sclerosis	Primary lateral sclerosis
10688	https://rarediseases.info.nih.gov/diseases/10688/karak-syndrome	Karak syndrome
10695	https://rarediseases.info.nih.gov/diseases/10695/atrial-septal-defect-ostium-primum	Atrial septal defect ostium primum
10696	https://rarediseases.info.nih.gov/diseases/10696/atrial-septal-defect-sinus-venosus	Atrial septal defect sinus venosus
10697	https://rarediseases.info.nih.gov/diseases/10697/atrial-septal-defect-coronary-sinus	Atrial septal defect coronary sinus
10762	https://rarediseases.info.nih.gov/diseases/10762/acdc	ACDC
1077	https://rarediseases.info.nih.gov/diseases/1077/autosomal-recessive-candidiasis-familial-chronic-mucocutaneous	Autosomal recessive candidiasis familial chronic mucocutaneous
10771	https://rarediseases.info.nih.gov/diseases/10771/kallmann-syndrome	Kallmann syndrome
10775	https://rarediseases.info.nih.gov/diseases/10775/itch-e3-ubiquitin-ligase-deficiency	ITCH E3 ubiquitin ligase deficiency
10788	https://rarediseases.info.nih.gov/diseases/10788/loeys-dietz-syndrome	Loeys-Dietz syndrome
108	https://rarediseases.info.nih.gov/diseases/108/adult-polyglucosan-body-disease	Adult polyglucosan body disease
10801	https://rarediseases.info.nih.gov/diseases/10801/autosomal-dominant-tubulointerstitial-kidney-disease	Autosomal dominant tubulointerstitial kidney disease
10805	https://rarediseases.info.nih.gov/diseases/10805/myh-associated-polyposis	MYH-associated polyposis
10824	https://rarediseases.info.nih.gov/diseases/10824/acth-independent-macronodular-adrenal-hyperplasia	ACTH-independent macronodular adrenal hyperplasia
10889	https://rarediseases.info.nih.gov/diseases/10889/hereditary-angiopathy-with-nephropathy-aneurysms-and-muscle-cramps-syndrome	Hereditary angiopathy with nephropathy, aneurysms, and muscle cramps syndrome
10898	https://rarediseases.info.nih.gov/diseases/10898/acquired-pure-red-cell-aplasia	Acquired pure red cell aplasia
10901	https://rarediseases.info.nih.gov/diseases/10901/aquagenic-urticaria	Aquagenic urticaria
10908	https://rarediseases.info.nih.gov/diseases/10908/congenital-extrahepatic-portosystemic-shunt	Congenital extrahepatic portosystemic shunt
10909	https://rarediseases.info.nih.gov/diseases/10909/adult-onset-vitelliform-macular-dystrophy	Adult-onset vitelliform macular dystrophy
10911	https://rarediseases.info.nih.gov/diseases/10911/autoimmune-pancreatitis	Autoimmune pancreatitis
10941	https://rarediseases.info.nih.gov/diseases/10941/anterior-uveitis	Anterior uveitis
10946	https://rarediseases.info.nih.gov/diseases/10946/corticosteroid-sensitive-aseptic-abscesses	Corticosteroid-sensitive aseptic abscesses
10955	https://rarediseases.info.nih.gov/diseases/10955/noonan-syndrome	Noonan syndrome
10957	https://rarediseases.info.nih.gov/diseases/10957/iron-refractory-iron-deficiency-anemia	Iron-refractory iron deficiency anemia
10958	https://rarediseases.info.nih.gov/diseases/10958/oculocutaneous-albinism	Oculocutaneous albinism
10973	https://rarediseases.info.nih.gov/diseases/10973/adult-neuronal-ceroid-lipofuscinosis	Adult neuronal ceroid lipofuscinosis
10980	https://rarediseases.info.nih.gov/diseases/10980/autoimmune-polyglandular-syndrome-type-3	Autoimmune polyglandular syndrome type 3
10981	https://rarediseases.info.nih.gov/diseases/10981/hereditary-diffuse-leukoencephalopathy-with-spheroids	Hereditary diffuse leukoencephalopathy with spheroids
10992	https://rarediseases.info.nih.gov/diseases/10992/autosomal-recessive-spastic-ataxia-4	Autosomal recessive spastic ataxia 4
10994	https://rarediseases.info.nih.gov/diseases/10994/genitopatellar-syndrome	Genitopatellar syndrome
10997	https://rarediseases.info.nih.gov/diseases/10997/loeys-dietz-syndrome-type-3	Loeys-Dietz syndrome type 3
10999	https://rarediseases.info.nih.gov/diseases/10999/spastic-paraplegia-51	Spastic paraplegia 51
11	https://rarediseases.info.nih.gov/diseases/11/alternating-hemiplegia-of-childhood	Alternating hemiplegia of childhood
11005	https://rarediseases.info.nih.gov/diseases/11005/febrile-infection-related-epilepsy-syndrome	Febrile infection-related epilepsy syndrome
11007	https://rarediseases.info.nih.gov/diseases/11007/onychocytic-matricoma	Onychocytic matricoma
111	https://rarediseases.info.nih.gov/diseases/111/recurrent-respiratory-papillomatosis	Recurrent respiratory papillomatosis
113	https://rarediseases.info.nih.gov/diseases/113/retinopathy-arteriosclerotic	Retinopathy, arteriosclerotic
1139	https://rarediseases.info.nih.gov/diseases/1139/autosomal-recessive-palmoplantar-keratoderma-and-congenital-alopecia	Autosomal recessive palmoplantar keratoderma and congenital alopecia
1144	https://rarediseases.info.nih.gov/diseases/1144/cataract-congenital-dominant-non-nuclear	Cataract congenital dominant non nuclear
116	https://rarediseases.info.nih.gov/diseases/116/schindler-disease-type-1	Schindler disease type 1
1167	https://rarediseases.info.nih.gov/diseases/1167/acrocardiofacial-syndrome	Acrocardiofacial syndrome
11855	https://rarediseases.info.nih.gov/diseases/11855/ameloblastic-carcinoma	Ameloblastic carcinoma
11896	https://rarediseases.info.nih.gov/diseases/11896/pdgfrb-associated-chronic-eosinophilic-leukemia	PDGFRB-associated chronic eosinophilic leukemia
11901	https://rarediseases.info.nih.gov/diseases/11901/juvenile-amyotrophic-lateral-sclerosis	Juvenile amyotrophic lateral sclerosis
11907	https://rarediseases.info.nih.gov/diseases/11907/acute-panmyelosis-with-myelofibrosis	Acute panmyelosis with myelofibrosis
1191	https://rarediseases.info.nih.gov/diseases/1191/progressive-external-ophthalmoplegia-autosomal-recessive-1	Progressive external ophthalmoplegia, autosomal recessive 1 
11910	https://rarediseases.info.nih.gov/diseases/11910/atypical-werner-syndrome	Atypical Werner syndrome
11917	https://rarediseases.info.nih.gov/diseases/11917/autoimmune-autonomic-ganglionopathy	Autoimmune autonomic ganglionopathy
11918	https://rarediseases.info.nih.gov/diseases/11918/autosomal-dominant-nocturnal-frontal-lobe-epilepsy	Autosomal dominant nocturnal frontal lobe epilepsy
1193	https://rarediseases.info.nih.gov/diseases/1193/subacute-cerebellar-degeneration	Subacute cerebellar degeneration
11962	https://rarediseases.info.nih.gov/diseases/11962/familial-partial-lipodystrophy	Familial partial lipodystrophy
11972	https://rarediseases.info.nih.gov/diseases/11972/dominant-optic-atrophy	Dominant optic atrophy
11973	https://rarediseases.info.nih.gov/diseases/11973/angioimmunoblastic-t-cell-lymphoma	Angioimmunoblastic T-cell lymphoma
11977	https://rarediseases.info.nih.gov/diseases/11977/prosthetic-joint-infection	Prosthetic joint infection
11979	https://rarediseases.info.nih.gov/diseases/11979/autoimmune-encephalitis	Autoimmune encephalitis
11983	https://rarediseases.info.nih.gov/diseases/11983/pasli-disease	PASLI disease
1199	https://rarediseases.info.nih.gov/diseases/1199/cerebelloparenchymal-disorder-3	Cerebelloparenchymal disorder 3
11992	https://rarediseases.info.nih.gov/diseases/11992/adult-onset-immunodeficiency-with-anti-interferon-gamma-autoantibodies	Adult-onset immunodeficiency with anti-interferon-gamma autoantibodies
12	https://rarediseases.info.nih.gov/diseases/12/hypersensitivity-pneumonitis	Hypersensitivity pneumonitis
12034	https://rarediseases.info.nih.gov/diseases/12034/autoimmune-retinopathy	Autoimmune retinopathy
12035	https://rarediseases.info.nih.gov/diseases/12035/airway-centered-interstitial-fibrosis	Airway-centered interstitial fibrosis
12059	https://rarediseases.info.nih.gov/diseases/12059/gm3-synthase-deficiency	GM3 synthase deficiency
12063	https://rarediseases.info.nih.gov/diseases/12063/autoimmune-gastrointestinal-dysmotility	Autoimmune gastrointestinal dysmotility
12107	https://rarediseases.info.nih.gov/diseases/12107/autosomal-dominant-non-syndromic-intellectual-disability	Autosomal dominant non-syndromic intellectual disability
12117	https://rarediseases.info.nih.gov/diseases/12117/autosomal-recessive-primary-microcephaly	Autosomal recessive primary microcephaly
12138	https://rarediseases.info.nih.gov/diseases/12138/apocrine-carcinoma	Apocrine carcinoma
12149	https://rarediseases.info.nih.gov/diseases/12149/alien-hand-syndrome	Alien hand syndrome
1217	https://rarediseases.info.nih.gov/diseases/1217/retinal-vasculopathy-with-cerebral-leukodystrophy	Retinal vasculopathy with cerebral leukodystrophy
1222	https://rarediseases.info.nih.gov/diseases/1222/autosomal-dominant-neuronal-ceroid-lipofuscinosis-4b	Autosomal dominant neuronal ceroid lipofuscinosis 4B
12233	https://rarediseases.info.nih.gov/diseases/12233/med23	MED23
12234	https://rarediseases.info.nih.gov/diseases/12234/spinocerebellar-ataxia-autosomal-recessive-8	Spinocerebellar ataxia autosomal recessive 8
12314	https://rarediseases.info.nih.gov/diseases/12314/autosomal-dominant-candidiasis-familial-chronic-mucocutaneous	Autosomal dominant candidiasis familial chronic mucocutaneous
12315	https://rarediseases.info.nih.gov/diseases/12315/deficiency-of-n-glycanase-1	Deficiency of N-glycanase 1
12316	https://rarediseases.info.nih.gov/diseases/12316/autoimmune-lymphoproliferative-syndrome-due-to-ctla4-haploinsuffiency	Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency
12353	https://rarediseases.info.nih.gov/diseases/12353/autosomal-recessive-axonal-neuropathy-with-neuromyotonia	Autosomal recessive axonal neuropathy with neuromyotonia
12360	https://rarediseases.info.nih.gov/diseases/12360/hypochromic-microcytic-anemia-with-iron-overload	Hypochromic microcytic anemia with iron overload
12372	https://rarediseases.info.nih.gov/diseases/12372/autosomal-dominant-cerebellar-ataxia-deafness-and-narcolepsy	Autosomal dominant cerebellar ataxia, deafness, and narcolepsy
12383	https://rarediseases.info.nih.gov/diseases/12383/adenosine-deaminase-2-deficiency	Adenosine Deaminase 2 deficiency
12396	https://rarediseases.info.nih.gov/diseases/12396/alg11-cdg-cdg-ip	ALG11-CDG (CDG-Ip)
124	https://rarediseases.info.nih.gov/diseases/124/allain-babin-demarquez-syndrome	Allain-Babin-Demarquez syndrome
12401	https://rarediseases.info.nih.gov/diseases/12401/alg13-cdg	ALG13-CDG
12407	https://rarediseases.info.nih.gov/diseases/12407/adverse-events-of-5-alpha-reductase-inhibitors	Adverse events of 5-alpha-reductase inhibitors
12431	https://rarediseases.info.nih.gov/diseases/12431/charcot-marie-tooth-disease-type-2	Charcot-Marie-Tooth disease type 2
12433	https://rarediseases.info.nih.gov/diseases/12433/charcot-marie-tooth-disease-type-1	Charcot-Marie-Tooth disease type 1
12436	https://rarediseases.info.nih.gov/diseases/12436/autosomal-dominant-intermediate-charcot-marie-tooth	Autosomal dominant intermediate Charcot-Marie-Tooth
12440	https://rarediseases.info.nih.gov/diseases/12440/charcot-marie-tooth-disease-type-4	Charcot-Marie-Tooth disease type 4
12447	https://rarediseases.info.nih.gov/diseases/12447/autosomal-dominant-charcot-marie-tooth-disease-type-2-with-giant-axons	Autosomal dominant Charcot-Marie-Tooth disease type 2 with giant axons
12448	https://rarediseases.info.nih.gov/diseases/12448/autosomal-recessive-charcot-marie-tooth-disease-with-hoarseness	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness
12452	https://rarediseases.info.nih.gov/diseases/12452/autosomal-recessive-intermediate-charcot-marie-tooth-disease	Autosomal recessive intermediate Charcot-Marie-Tooth disease 
12478	https://rarediseases.info.nih.gov/diseases/12478/bleeding-disorder-due-to-p2ry12-defect	Bleeding disorder due to P2RY12 defect
12486	https://rarediseases.info.nih.gov/diseases/12486/graham-cox-syndrome	Graham-Cox syndrome
12494	https://rarediseases.info.nih.gov/diseases/12494/aromatase-excess-syndrome	Aromatase excess syndrome
125	https://rarediseases.info.nih.gov/diseases/125/acrokeratoelastoidosis-of-costa	Acrokeratoelastoidosis of Costa
12533	https://rarediseases.info.nih.gov/diseases/12533/limb-girdle-muscular-dystrophy-type-2i	Limb-girdle muscular dystrophy type 2I
12550	https://rarediseases.info.nih.gov/diseases/12550/adermatoglyphia	Adermatoglyphia
12558	https://rarediseases.info.nih.gov/diseases/12558/syngap1-related-non-syndromic-intellectual-disability	SYNGAP1-related non-syndromic intellectual disability
12568	https://rarediseases.info.nih.gov/diseases/12568/nbiadytpark-pla2g6	NBIA/DYT/PARK-PLA2G6
12591	https://rarediseases.info.nih.gov/diseases/12591/hereditary-proximal-myopathy-with-early-respiratory-failure	Hereditary proximal myopathy with early respiratory failure
12603	https://rarediseases.info.nih.gov/diseases/12603/acquired-generalized-lipodystrophy	Acquired generalized lipodystrophy
12623	https://rarediseases.info.nih.gov/diseases/12623/adenosylcobalamin-deficiency	Adenosylcobalamin deficiency
12634	https://rarediseases.info.nih.gov/diseases/12634/acute-alcohol-sensitivity	Acute alcohol sensitivity 
1265	https://rarediseases.info.nih.gov/diseases/1265/abdominal-chemodectomas-with-cutaneous-angiolipomas	Abdominal chemodectomas with cutaneous angiolipomas
12650	https://rarediseases.info.nih.gov/diseases/12650/amoebiasis-due-to-free-living-amoebae	Amoebiasis due to free-living amoebae
12656	https://rarediseases.info.nih.gov/diseases/12656/castleman-disease	Castleman disease
12664	https://rarediseases.info.nih.gov/diseases/12664/congenital-adrenal-hyperplasia-due-to-cytochrome-p450-oxidoreductase-deficiency	Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency
12671	https://rarediseases.info.nih.gov/diseases/12671/pernicious-anemia	Pernicious anemia
12673	https://rarediseases.info.nih.gov/diseases/12673/actinic-lichen-planus	Actinic lichen planus
12674	https://rarediseases.info.nih.gov/diseases/12674/annular-lichen-planus	Annular lichen planus
12675	https://rarediseases.info.nih.gov/diseases/12675/atrophic-lichen-planus	Atrophic lichen planus
12676	https://rarediseases.info.nih.gov/diseases/12676/annular-atrophic-lichen-planus	Annular atrophic lichen planus
