ordo_id	ordo_name	omim_id	orphanet_link
29	Mevalonic aciduria	610377	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=29
245	Nager syndrome	154400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=245
30	Hereditary orotic aciduria	258900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=30
36	Acrocallosal syndrome	200990	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=36
915	Aarskog-Scott syndrome	305400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=915
2614	Nail-patella syndrome	161200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2614
33	Isovaleric acidemia	243500	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=33
819	Smith-Magenis syndrome	182290	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=819
3085	Retinitis pigmentosa-intellectual disability-deafness-hypogonadism syndrome	268020	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=3085
168615	Hereditary persistence of alpha-fetoprotein	615970	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168615
168612	Congenital deficiency in alpha-fetoprotein	615969	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168612
1452	Cleidocranial dysplasia	119600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1452
168624	Familial scaphocephaly syndrome, McGillivray type	609579	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168624
193	Cohen syndrome	216550	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=193
1488	Cooper-Jabs syndrome	209770	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1488
168632	Generalized basaloid follicular hamartoma syndrome	605827	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168632
1334	Chronic mucocutaneous candidiasis	114580	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1334
168583	Hereditary North American Indian childhood cirrhosis	604901	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168583
1369	Congenital cataract-hypertrophic cardiomyopathy-mitochondrial myopathy syndrome	212350	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1369
168577	Hereditary cryohydrocytosis with reduced stomatin	608885	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168577
168593	Sudden infant death-dysgenesis of the testes syndrome	608800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168593
168601	Congenital enteropathy due to enteropeptidase deficiency	226200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168601
1414	Cholestasis-lymphedema syndrome	214900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1414
168598	Brain demyelination due to methionine adenosyltransferase deficiency	250850	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168598
168606	Seborrhea-like dermatitis with psoriasiform elements	610227	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168606
168549	Axial spondylometaphyseal dysplasia	602271	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168549
168552	Spondylometaphyseal dysplasia-bowed forearms-facial dysmorphism syndrome	607543	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168552
1154	Arthrogryposis-oculomotor limitation-electroretinal anomalies syndrome	108145	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1154
168555	Spondylometaphyseal dysplasia, A4 type	609052	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168555
168558	46,XY disorder of sex development-adrenal insufficiency due to CYP11A1 deficiency	613743	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168558
168563	46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome	607080	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168563
124	Blackfan-Diamond anemia	105650	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=124
168566	Fatal mitochondrial disease due to combined oxidative phosphorylation defect type 3	610505	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168566
1310	Caffey disease	114000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1310
168569	H syndrome	602782	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168569
168572	Native American myopathy	255995	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168572
125	Bloom syndrome	210900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=125
90	Argininemia	207800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=90
168443	Spondyloepimetaphyseal dysplasia-hypotrichosis syndrome	183849	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168443
1065	Aniridia-cerebellar ataxia-intellectual disability syndrome	206700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1065
168451	Spondyloepimetaphyseal dysplasia-abnormal dentition syndrome	601668	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168451
168454	Spondyloepimetaphyseal dysplasia, GeneviÃ¨ve type	610442	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168454
1146	Digitotalar dysmorphism	108120	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1146
1143	Neurogenic arthrogryposis multiplex congenita	208100	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1143
168544	Spondylometaphyseal dysplasia, Golden type	313420	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=168544
1147	Sheldon-Hall syndrome	601680	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1147
246	Postaxial acrofacial dysostosis	263750	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=246
1770	XY type gonadal dysgenesis-associated anomalies syndrome	233430	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1770
1775	Dyskeratosis congenita	127550	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1775
1764	Familial dysautonomia	223900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1764
235	Dubowitz syndrome	223370	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=235
239	Dyggve-Melchior-Clausen disease	223800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=239
395	Homocystinuria due to methylene tetrahydrofolate reductase deficiency	236250	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=395
408	Isolated glycerol kinase deficiency	307030	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=408
147	Carbamoyl-phosphate synthetase 1 deficiency	237300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=147
23	Argininosuccinic aciduria	207900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=23
45	Adenosine monophosphate deaminase deficiency	612874	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=45
226	Dihydropteridine reductase deficiency	261630	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=226
217	Isolated Dandy-Walker malformation	220200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=217
1556	Cutis marmorata telangiectatica congenita	219250	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1556
1538	Craniosynostosis-Dandy-Walker malformation-hydrocephalus syndrome	123155	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1538
1496	Corpus callosum agenesis-neuronopathy syndrome	218000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1496
417	Neonatal severe primary hyperparathyroidism	239200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=417
2248	Hypoplastic left heart syndrome	241550	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2248
446	Neonatal hemochromatosis	231100	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=446
2135	Hennekam-Beemer syndrome	248910	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2135
2140	Congenital diaphragmatic hernia	142340	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2140
2116	Hartnup disease	234500	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2116
2118	Hawkinsinuria	140350	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2118
351	Galactosialidosis	256540	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=351
374	Goldenhar syndrome	164210	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=374
2020	Congenital fiber-type disproportion myopathy	255310	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2020
2053	Freeman-Sheldon syndrome	193700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2053
2053	Freeman-Sheldon syndrome	618436	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2053
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	612073	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1933
1880	Ebstein malformation	224700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1880
2612	Linear nevus sebaceus syndrome	163200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2612
2635	Metatropic dysplasia	156530	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2635
606	Proximal myotonic myopathy	602668	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=606
705	Pendred syndrome	274600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=705
2801	Juvenile Paget disease	239000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2801
884	Tetrasomy 12p	601803	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=884
2785	Osteopetrosis with renal tubular acidosis	259730	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2785
2744	Horizontal gaze palsy with progressive scoliosis	607313	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2744
2746	Opsismodysplasia	258480	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2746
2971	Peroxisomal acyl-CoA oxidase deficiency	264470	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2971
2970	Prune belly syndrome	100100	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2970
744	Proteus syndrome	176920	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=744
2903	Familial spontaneous pneumothorax	173600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2903
718	Isolated Pierre Robin syndrome	261800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=718
3071	Costello syndrome	218040	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=3071
763	Pycnodysostosis	265800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=763
2983	Disorder of sex development-intellectual disability syndrome	600122	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2983
2301	Congenital short bowel syndrome	615237	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2301
469	Hereditary fructose intolerance	229600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=469
2308	Jacobsen syndrome	147791	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2308
2318	Joubert syndrome with oculorenal defect	243910	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2318
502	Trichorhinophalangeal syndrome type 2	150230	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=502
2370	Larsen-like osseous dysplasia-short stature syndrome	608545	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2370
477	KID syndrome	148210	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=477
2343	Isolated cloverleaf skull syndrome	148800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2343
2346	Angioosteohypertrophic syndrome	149000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2346
506	Leigh syndrome	256000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=506
2430	Congenital macroglossia	153630	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2430
2414	Congenital pulmonary lymphangiectasia	265300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2414
2373	Congenital laryngomalacia	150280	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2373
2377	Laurence-Moon syndrome	245800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2377
2374	Congenital laryngeal web	150360	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2374
2466	MASA syndrome	303350	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2466
560	Marshall syndrome	154780	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=560
587	Muir-Torre syndrome	158320	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=587
570	Moebius syndrome	157900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=570
612	Potassium-aggravated myotonia	608390	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=612
179494	Obesity due to leptin receptor gene deficiency	614963	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=179494
716	Phenylketonuria	261600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=716
287	Classical Ehlers-Danlos syndrome	130010	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=287
287	Classical Ehlers-Danlos syndrome	130000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=287
54	X-linked recessive ocular albinism	300500	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=54
84	Fanconi anemia	227650	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=84
180176	Familial juvenile hypertrophy of the breast	113670	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=180176
3135	Familial Scheuermann disease	181440	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=3135
799	Schizencephaly	269160	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=799
813	Silver-Russell syndrome	180860	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=813
816	SjÃ¶gren-Larsson syndrome	270200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=816
3204	Stormorken-Sjaastad-Langslet syndrome	185070	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=3204
3205	Sturge-Weber syndrome	185300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=3205
3320	Thrombocytopenia-absent radius syndrome	274000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=3320
1245	BIDS syndrome	234050	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1245
3390	Proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome	560000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=3390
887	VACTERL/VATER association	192350	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=887
909	Cerebrotendinous xanthomatosis	213700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=909
3447	Weaver syndrome	277590	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=3447
1422	Chondrodysplasia-disorder of sex development syndrome	600092	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1422
178461	X-linked myopathy with postural muscle atrophy	300696	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178461
178464	Hereditary myopathy with early respiratory failure	603689	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178464
178400	Distal myopathy with anterior tibial onset	606768	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178400
178382	Congenital vertical talus	192950	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178382
178389	Osteopetrosis-hypogammaglobulinemia syndrome	612301	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178389
62	Alpha-sarcoglycan-related  limb-girdle muscular dystrophy R3	608099	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=62
178364	Syndromic microphthalmia type 5	610125	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178364
715	Glycogen storage disease due to muscle phosphorylase kinase deficiency	300559	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=715
348	Fructose-1,6-bisphosphatase deficiency	229700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=348
178345	Aromatase excess syndrome	139300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178345
117	BehÃ§et disease	109650	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=117
178509	Perry syndrome	168605	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178509
178506	Brain calcification, Rajab type	613658	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178506
611	Inclusion body myositis	147421	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=611
423	Malignant hyperthermia of anesthesia	145600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=423
178333	Ãland Islands eye disease	300600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178333
760	Purine nucleoside phosphorylase deficiency	613179	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=760
270	Oculopharyngeal muscular dystrophy	164300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=270
178303	8q22.1 microdeletion syndrome	608156	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178303
244	Primary ciliary dyskinesia	244400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=244
178307	Reticulate acropigmentation of Kitamura	615537	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178307
589	Myasthenia gravis	254200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=589
702	Pelizaeus-Merzbacher disease	312080	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=702
791	Retinitis pigmentosa	268000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=791
375	Anti-glomerular basement membrane disease	233450	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=375
713	Glycogen storage disease due to phosphoglycerate kinase 1 deficiency	300653	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=713
57	Glycogen storage disease due to aldolase A deficiency	611881	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=57
2334	Autosomal dominant keratitis	148190	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2334
46	Adenylosuccinate lyase deficiency	103050	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=46
43	X-linked adrenoleukodystrophy	300100	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=43
3166	Sialuria	269921	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=3166
2882	Sitosterolemia	210250	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2882
3165	Eosinophilic fasciitis	226350	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=3165
900	Granulomatosis with polyangiitis	608710	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=900
171695	Parkinsonian-pyramidal syndrome	260300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=171695
134	Beta-ketothiolase deficiency	203750	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=134
171700	Diffuse panbronchiolitis	604809	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=171700
171706	Short stature-delayed bone age due to thyroid hormone metabolism deficiency	609698	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=171706
171719	Cutis laxa-Marfanoid syndrome	614100	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=171719
171723	White sponge nevus	193900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=171723
511	Maple syrup urine disease	248600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=511
171680	Lissencephaly due to TUBA1A mutation	611603	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=171680
171690	Metabolic myopathy due to lactate transporter defect	245340	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=171690
171863	Autosomal dominant spastic paraplegia type 42	612539	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=171863
